CITIES,Levy Code,Levy Rate,Senior Rate
,1295,12.27198,6.68617
,1296,12.75611,6.96965
,1315,12.27198,6.68617
,1318,12.29636,6.68617
,1335,11.52754,6.96965
Hunts Point,1343,6.68005,4.39036
Issaquah,1400,10.8357,5.56875
,1405,10.86008,5.56875
,1425,10.86008,5.56875
,1430,10.86008,5.56875
,1431,10.86008,5.56875
,1436,10.86008,5.56875
Maple Valley (cont.),1821,12.03368,7.23046
,1826,12.93029,7.76336
,1827,12.93029,7.76336
Medina,1836,7.71006,5.38137
Milton,1848,11.55944,6.37775
,1850,11.58382,6.37775
,1855,9.58799,6.37775
,1860,9.56361,6.37775
Newcastle,1864,10.46251,6.58122
,1865,10.99541,7.11412
,1866,10.99541,7.11412
,1867,9.46719,7.11412
,1869,11.52961,6.58122
,1870,11.6153,6.58122
,1872,11.52961,6.58122
,1873,12.06251,7.11412
Normandy Park,1876,12.11751,7.23664
,1882,12.11751,7.23664
,1883,12.14189,7.23664
,1884,12.11751,7.23664
,1896,12.11751,7.23664
,1898,12.11751,7.23664
North Bend,1925,10.31779,6.8812
Pacific,1950,10.26965,6.86569
,1952,10.26965,6.86569
,1960,12.25171,6.86569
,1961,12.25171,6.86569
Redmond,2010,8.89238,6.32083
,2015,8.43263,6.03735
,2016,8.45701,6.03735
,2020,9.48128,6.32083
,2025,9.50566,6.32083
,2026,9.461,6.32083
,2053,9.04591,6.03735
,2057,9.02153,6.03735
,2085,9.461,6.32083
Renton,2100,11.12066,7.30275
,2104,11.14504,7.30275
,2105,11.18404,7.30275
,2107,11.45585,7.37197
,2124,11.12066,7.30275
,2126,11.45585,7.37197
,2128,11.45585,7.37197
,2130,11.14504,7.30275
,2132,11.12066,7.30275
,2133,11.71824,6.76985
,2142,11.18404,7.30275
,2145,11.12066,7.30275
,2146,11.14504,7.30275
Seattle - 001,3006,8.53786,6.41561
,3010,8.53786,6.41561
,3015,10.13647,7.91561
,3018,10.13647,7.91561
,3030,10.13647,7.91561
Federal Way - 210,3266,13.69358,8.44851
,3268,13.16068,7.91561
,3269,13.69358,8.44851
,3272,13.69358,8.44851
,3305,13.16068,7.91561
,3415,13.16068,7.91561
,3416,13.69358,8.44851
,3425,13.16068,7.91561
,3490,13.16068,7.91561
Enumclaw - 216,3530,11.68146,6.41561
,3531,11.68146,6.41561
,3532,13.18146,7.91561
,3533,13.18146,7.91561
,3550,12.57941,7.31356
,3551,12.57941,7.31356
,3565,13.49753,7.91561
,3571,13.49753,7.91561
,3575,12.89728,7.41561
,3576,12.89728,7.41561
Highline - 401,3642,12.51672,7.91561
,3645,12.51672,7.91561
,3660,11.91811,7.41561
,3697,12.51672,7.91561
,3705,12.51672,7.91561
,3710,12.51672,7.91561
,3774,12.51672,7.91561
,3780,12.51672,7.91561
,3850,12.51672,7.91561
Vashon - 402,4045,10.49652,7.78638
,4050,10.49652,7.78638
,4055,10.49652,7.78638
,4060,10.49652,7.78638
Renton - 403,4125,12.54572,8.44851
,4126,12.54572,8.44851
,4155,12.13276,8.25147
,4170,12.03239,7.94851
,4205,12.54572,8.44851
,4215,12.54572,8.44851
,4216,12.54572,8.44851
,4250,12.03239,7.94851
,4275,12.54572,8.44851
,4300,11.8298,7.94851
,4342,12.13276,8.25147
,4350,12.13276,8.25147
Kent - 415 (cont.),5142,11.89454,6.94851
,5143,13.39454,8.44851
,5144,13.39454,8.44851
,5145,13.39454,8.44851
,5146,13.39454,8.44851
,5148,13.61544,8.44851
,5149,13.61544,8.44851
,5150,13.71061,8.44851
,5155,11.89454,6.94851
,5157,13.1975,8.25147
,5160,13.09713,7.94851
,5165,13.61544,8.44851
,5175,13.39454,8.44851
,5181,13.39454,8.44851
Fife - 888,5226,11.16485,7.91561
,5229,11.16485,7.91561
Skykomish - 404,6075,8.29764,6.41561
,6076,9.79764,7.91561
,6079,9.79764,7.91561
Bellevue - 405,6140,10.26868,7.91561
,6190,9.76868,7.41561
,6320,10.26868,7.91561
Riverview - 407,6370,10.05829,6.41561
,6371,10.51804,6.69909
,6373,10.51452,6.87184
,6384,11.96989,8.20004
,6385,11.87363,8.10378
,6386,12.1395,8.20004
,6390,12.01804,8.19909
,6395,11.55829,7.91561
,6405,11.51804,7.69909
,6407,11.51452,7.87184
,6408,11.61078,7.9681
,6415,11.41986,7.60091
,6420,12.19698,8.19909
,6428,11.41986,7.60091
,6430,10.51804,6.69909
,6431,10.51452,6.87184
,6435,11.51804,7.69909
,6436,11.51452,7.87184
,6440,12.19698,8.19909
,6443,12.19698,8.19909
,6445,12.01804,8.19909
,6450,11.55829,7.91561
Tahoma - 409,6510,11.99793,7.41561
SEE STARTING,6514,11.99793,7.41561
CODE 4845 FOR,6530,12.83379,8.25147
MORE SCHOOL 409,6535,12.71883,7.91561
,6540,13.25173,8.44851
Bellevue  (cont.),0388,11.02161,6.07322
,0390,10.48871,5.54032
,0391,10.5744,5.54032
,0395,8.48229,5.54032
,0816,9.95451,6.07322
Bothell,0850,9.28642,6.05713
,0851,10.53693,6.05713
,0859,10.53693,6.05713
,0860,10.53693,6.05713
,0870,10.53693,6.05713
Black Diamond,0880,10.83923,6.25691
,0881,10.83923,6.25691
,0882,10.83923,6.25691
,0883,10.83923,6.25691
,0890,11.20294,6.25691
,0891,11.73584,6.78981
,0905,11.52276,6.25691
,0906,11.52276,6.25691
,0910,11.49838,6.25691
,0915,11.49838,6.25691
,0920,11.48821,6.25691
Burien,0927,12.40548,7.50023
,0930,12.40548,7.50023
,0932,12.40548,7.50023
,0933,12.40548,7.50023
,0935,12.40548,7.50023
,0937,12.40548,7.50023
,0940,12.40548,7.50023
,0941,12.40548,7.50023
,0942,12.40548,7.50023
,0955,12.40548,7.50023
,0957,12.40548,7.50023
Carnation,0970,10.71416,7.09586
,0971,10.73854,7.09586
,0972,9.71416,6.09586
Mercer Island,1031,7.80459,5.68124
Clyde Hill,1050,7.45942,5.13073
,1052,7.91917,5.41421
,1053,7.4838,5.13073
Covington,1056,11.71511,7.13279
,1059,12.61172,7.66569
,1060,12.61172,7.66569
,1061,12.61172,7.66569
,1062,12.61172,7.66569
,1063,12.61172,7.66569
,1064,12.61172,7.66569
,1065,12.61172,7.66569
,1066,12.61172,7.66569
Issaquah (cont.),1437,10.77439,5.56875
,1438,10.86008,5.56875
,1439,10.86008,5.56875
Kenmore,1441,10.38374,7.07636
,1442,11.63425,7.07636
Kent,1451,12.08701,6.84194
,1452,12.08701,6.84194
,1453,12.08701,6.84194
,1457,12.06263,6.84194
,1458,12.06263,6.84194
,1461,12.06263,6.84194
,1463,12.06263,6.84194
,1464,12.06263,6.84194
,1467,11.32006,6.84194
,1468,11.32006,6.84194
,1470,11.32006,6.84194
,1511,11.39988,6.84194
,1512,11.39988,6.84194
,1514,11.23175,7.37484
,1516,12.32087,7.37484
,1518,12.29649,7.37484
,1519,12.32087,7.37484
,1520,12.29649,7.37484
,1522,12.29649,7.37484
,1524,12.32087,7.37484
,1525,12.29649,7.37484
,1551,12.29649,7.37484
,1560,12.29649,7.37484
,1562,12.32087,7.37484
,1564,12.32087,7.37484
,1565,12.32087,7.37484
,1570,12.04886,6.84194
Kirkland,1700,9.1486,5.97279
,1701,9.17298,5.97279
,1727,9.1486,5.97279
,1728,9.23298,6.03279
,1743,9.1486,5.97279
,1746,9.1486,5.97279
,1755,8.5597,5.97279
,1760,8.5597,5.97279
,1765,8.68885,5.68931
,1806,9.17298,5.97279
Maple Valley,1810,12.03368,7.23046
,1811,12.03368,7.23046
,1812,12.03368,7.23046
,1813,12.03368,7.23046
,1814,12.56658,7.76336
,1817,12.03368,7.23046
,1818,12.03368,7.23046
Renton (con't),2147,11.14504,7.30275
,2151,11.12066,7.30275
,2152,11.14504,7.30275
,2153,11.18404,7.30275
,2154,11.18404,7.30275
,2155,11.14504,7.30275
,2156,11.45585,7.37197
,2158,11.18404,7.30275
,2159,11.71824,6.76985
,2161,11.71824,6.76985
,2162,12.25114,7.30275
,2163,11.67924,6.76985
,2164,11.67924,6.76985
,2165,11.71824,6.76985
,2166,11.67924,6.76985
,2167,12.24878,7.30275
,2168,12.1854,7.30275
,2169,12.1854,7.30275
,2170,12.24878,7.30275
,2172,12.52059,7.37197
,2173,12.24878,7.30275
Sammamish,2175,11.85502,6.90663
,2176,11.85502,6.90663
,2177,11.85502,6.90663
,2180,10.63336,7.19011
,2181,10.63336,7.19011
,2182,10.30835,7.19011
,2183,10.30835,7.19011
,2184,10.30835,7.19011
,2186,10.30835,7.19011
,2187,10.30835,7.19011
,2189,10.30835,7.19011
,2192,10.30835,7.19011
,2194,10.30835,7.19011
SeaTac,2201,11.56815,7.06565
,2205,11.56815,7.06565
,2206,11.56815,7.06565
,2207,11.56815,7.06565
,2210,11.56815,7.06565
,2212,11.56815,7.06565
,2218,11.56815,7.06565
,2219,11.56815,7.06565
,2222,11.56815,7.06565
,2225,12.10105,7.59855
,2226,11.56815,7.06565
,2228,11.56815,7.06565
,2230,12.10105,7.59855
,2231,11.56815,7.06565
,2232,12.10105,7.59855
Renton - 403 (cont.),4355,11.59986,7.71857
,4370,12.13276,8.25147
,4398,12.03239,7.94851
,4399,12.13276,8.25147
Tukwila - 406,4545,12.04353,7.91561
Auburn - 408,4730,13.14691,7.91561
,4731,11.64691,6.41561
,4735,13.14688,7.91558
,4745,13.14691,7.91561
,4750,13.46298,7.91561
,4795,13.46298,7.91561
,4797,13.14691,7.91561
,4800,13.87981,8.64851
Tahoma - 409,4845,10.99793,6.41561
,4846,11.62377,6.87184
,4848,10.99793,6.41561
,4850,12.49793,7.91561
,4851,12.49793,7.91561
,4852,12.83379,8.25147
,4855,12.49793,7.91561
,4860,12.71883,7.91561
,4862,12.49793,7.91561
,4863,12.71883,7.91561
,4864,12.71883,7.91561
,4865,13.25173,8.44851
,4867,12.49793,7.91561
,4868,13.03083,8.44851
,4870,12.21375,7.41561
,4875,12.21375,7.41561
,4878,12.83379,8.25147
,4880,12.71883,7.91561
SEE STARTING CODE,4881,12.71883,7.91561
6510 FOR MORE,4890,11.08362,6.41561
SCHOOL 409,4891,12.80452,7.91561
,4892,11.70946,6.87184
Kent - 415,5010,11.89454,6.94851
,5025,12.89454,7.94851
,5030,13.39454,8.44851
,5040,13.39454,8.44851
,5041,13.39454,8.44851
,5043,13.39454,8.44851
,5055,13.09713,7.94851
,5060,13.61544,8.44851
,5062,13.61544,8.44851
,5065,13.71061,8.44851
,5090,13.39454,8.44851
,5100,13.09713,7.94851
,5115,12.89454,7.94851
,5135,13.39454,8.44851
Tahoma - 409(cont.),6545,12.70946,7.87184
Snoqualmie - 410,6589,10.40469,6.9681
,6590,10.30843,6.87184
,6591,10.83219,7.3956
,6594,10.30843,6.87184
,6595,10.30843,6.87184
,6620,11.30843,7.87184
,6621,11.40469,7.9681
,6625,11.14234,7.69909
,6626,11.7638,8.20004
,6630,11.66754,8.10378
,6631,11.7638,8.20004
,6634,11.7638,8.20004
,6635,11.66754,8.10378
,6636,11.50145,7.93103
,6639,11.0417,7.64755
,6640,11.18259,7.91561
,6641,11.64234,8.19909
,6645,11.64234,8.19909
,6647,11.80843,8.37184
,6665,11.13882,7.87184
,6674,11.54781,8.11122
,6675,12.07157,8.63498
,6682,11.24057,7.80398
,6683,11.24057,7.80398
,6686,10.30843,6.87184
,6688,10.30843,6.87184
,6689,11.49038,7.9681
,6690,10.39412,6.87184
,6691,11.39412,7.87184
,6694,11.84949,8.20004
,6697,10.39412,6.87184
,6698,11.84949,8.20004
Issaquah - 411,6745,11.364,6.41561
,6757,11.44969,6.41561
,6760,12.364,7.41561
,6761,12.98984,7.87184
,6808,13.19986,8.25147
,6825,12.364,7.41561
,6845,11.8969,6.94851
,6847,11.364,6.41561
,6850,12.364,7.41561
,6855,12.364,7.41561
,6861,12.66696,7.71857
,6865,13.19986,8.25147
,6867,12.66696,7.71857
,6870,13.19986,8.25147
,6878,13.0849,7.91561
,6880,13.6178,8.44851
